date,symbol,Sector,Close,entry,ValuationScore,MomentumScore,StageScore,QualityScore,QualityFlag,Stage,Substage,ScanScore,rr,base_days,base_range_pct,distance_pct,CompositeScore,Verdict
2026-07-27,INFLUX.NS,Health Care,285.0,285.0,5.1,84.9,80.0,100.0,OK,2,2B,72.18,3.61,97.0,30.75,1.49,66.0,Hold / Add on pullback ↑
2026-07-27,INNOVACAP.NS,Health Care,970.4,970.4,44.2,78.1,80.0,100.0,OK,2,2B,53.01,1.4,82.0,21.98,-3.97,73.4,Hold / Add on pullback ↑
2026-07-27,JAMNAAUTO.NS,Consumer Discretionary,135.06,135.06,64.9,82.3,100.0,100.0,OK,2,2A,73.4,3.11,101.0,23.58,-0.21,85.0,Buy ·
2026-07-27,JINDALSAW.NS,Industrials,250.85,250.85,65.6,76.3,80.0,100.0,OK,2,2B,59.9,7.11,95.0,26.02,-0.49,78.1,Hold / Add on pullback ·
2026-07-27,JUBLINGREA.NS,Materials,745.0,745.0,26.2,64.5,60.0,100.0,OK,1,basing (vol contracting),62.6,0.99,95.0,26.11,0.26,59.1,Watch ·
2026-07-27,KAJARIACER.NS,Industrials,1220.0,1220.0,28.0,64.9,80.0,100.0,OK,2,2B,58.47,5.58,90.0,18.28,3.27,64.7,Hold / Add on pullback ·
2026-07-27,KDDL.NS,Consumer Discretionary,3119.0,3119.0,40.2,78.0,80.0,100.0,OK,2,2B,55.07,1.13,67.0,24.84,-4.85,72.3,Hold / Add on pullback ·
2026-07-27,KICL.NS,Financials,5390.0,5390.0,25.0,67.8,100.0,100.0,OK,2,2A,69.52,5.97,151.0,32.81,-0.1,70.0,Buy (rich) ·
2026-07-27,KIMS.NS,Health Care,800.45,800.45,0.0,76.0,80.0,85.0,WATCH,2,2B,78.72,3.07,77.0,18.49,0.12,59.3,Hold / Add on pullback ↑
2026-07-27,KKCL.NS,Consumer Discretionary,498.0,498.0,66.8,46.0,60.0,100.0,OK,1,basing (vol contracting),56.06,6.58,174.0,28.46,2.76,62.8,Accumulate ·
2026-07-27,KNAGRI.NS,Consumer Staples,222.9,222.9,60.8,52.8,60.0,100.0,OK,1,basing (vol contracting),67.83,2.11,157.0,31.96,0.92,63.7,Accumulate ↓
2026-07-27,KRISHNADEF.NS,Industrials,1295.9,1295.9,29.7,90.3,80.0,0.0,FAIL,2,2B,59.45,2.71,77.0,28.09,3.83,0.0,Avoid (quality) ·
2026-07-27,LLOYDSENGG.NS,Industrials,91.33,91.33,19.5,82.3,80.0,100.0,OK,2,2B,65.21,1.26,35.0,15.13,2.01,68.7,Hold / Add on pullback ·
2026-07-27,LLOYDSENT.NS,Materials,81.64,81.64,45.0,79.3,80.0,0.0,FAIL,2,2B,60.99,0.74,35.0,17.03,-1.49,0.0,Avoid (quality) ·
2026-07-27,LMW.NS,Industrials,16140.0,16140.0,2.4,68.1,60.0,100.0,OK,1,basing (vol contracting),70.77,4.89,167.0,36.18,-1.04,54.4,Watch ·
2026-07-27,MAHLIFE.NS,Real Estate,380.25,380.25,,58.0,60.0,100.0,OK,1,basing (vol contracting),51.41,2.35,152.0,33.04,-3.53,50.3,Watch ·
2026-07-27,MANALIPETC.NS,Materials,66.97,66.97,80.9,51.5,60.0,100.0,OK,1,basing (vol contracting),52.99,1.62,66.0,19.82,1.85,68.2,Accumulate ·
2026-07-27,MANGLMCEM.NS,Materials,984.7,984.7,31.9,84.2,80.0,100.0,OK,2,2B,65.45,1.36,159.0,28.67,-4.92,72.4,Hold / Add on pullback ·
2026-07-27,MANORAMA.NS,Consumer Staples,1658.9,1658.9,27.8,77.0,80.0,85.0,WATCH,2,2B,73.1,1.94,83.0,23.73,-1.11,66.7,Hold / Add on pullback ↓
2026-07-27,MAWANASUG.NS,Consumer Staples,110.0,110.0,78.8,72.6,80.0,0.0,FAIL,2,2B,60.89,0.67,111.0,27.91,-3.1,0.0,Avoid (quality) ↓
2026-07-27,METROPOLIS.NS,Health Care,582.0,582.0,11.9,79.7,80.0,100.0,OK,2,2B,64.98,0.98,80.0,18.3,-2.07,65.9,Hold / Add on pullback ↑
2026-07-27,NAHARPOLY.NS,Consumer Discretionary,279.55,279.55,89.2,48.2,60.0,100.0,OK,1,basing (vol contracting),65.75,1.07,108.0,20.69,-0.85,69.2,Accumulate ·
2026-07-27,NAHARSPING.NS,Consumer Discretionary,280.2,280.2,28.5,71.6,80.0,100.0,OK,2,2B,60.73,1.08,63.0,14.78,-1.26,67.2,Hold / Add on pullback ·
2026-07-27,NEOGEN.NS,Materials,2064.1,2064.1,8.0,82.4,80.0,100.0,OK,2,2B,56.78,1.4,41.0,25.57,0.23,65.8,Hold / Add on pullback ·
2026-07-27,NITINSPIN.NS,Consumer Discretionary,544.0,544.0,77.1,84.4,80.0,100.0,OK,2,2B,55.5,1.03,82.0,21.2,-4.07,83.8,Hold / Add on pullback ·
2026-07-27,NIVABUPA.NS,Financials,86.92,86.92,10.0,68.7,100.0,100.0,OK,2,2A,64.43,2.98,77.0,13.15,2.44,66.5,Buy (rich) ·
2026-07-27,OMAXE.NS,Real Estate,89.95,89.95,,70.4,80.0,0.0,FAIL,2,2B,60.04,1.23,95.0,31.93,-0.95,0.0,Avoid (quality) ·
2026-07-27,ORBTEXP.NS,Consumer Discretionary,244.0,244.0,70.7,72.8,80.0,100.0,OK,2,2B,65.66,0.85,40.0,25.69,-2.48,78.2,Hold / Add on pullback ·
2026-07-27,PACEDIGITK.NS,Utilities,197.8,197.8,78.2,49.6,40.0,100.0,OK,3,topping,53.53,7.5,166.0,39.93,1.45,61.9,Trim / Hold-tight ·
2026-07-27,PGHL.NS,Health Care,6784.0,6784.0,40.9,73.5,80.0,100.0,OK,2,2B,55.16,0.62,61.0,17.29,-3.95,70.9,Hold / Add on pullback ↑
2026-07-27,PLASTIBLEN.NS,Materials,191.08,191.08,76.2,71.8,80.0,100.0,OK,2,2B,52.45,1.45,90.0,29.8,0.93,79.2,Hold / Add on pullback ·
2026-07-27,POKARNA.NS,Materials,933.3,933.3,29.6,58.2,100.0,100.0,OK,2,2A,63.57,5.71,143.0,38.13,1.86,67.8,Buy (rich) ·
2026-07-27,POWERMECH.NS,Industrials,2692.9,2692.9,59.8,49.7,80.0,100.0,OK,2,2B,61.44,1.67,80.0,25.07,-0.25,67.3,Hold / Add on pullback ·
2026-07-27,PRIVISCL.NS,Materials,3628.0,3628.0,14.9,86.4,80.0,100.0,OK,2,2B,65.65,4.73,77.0,21.02,2.6,69.0,Hold / Add on pullback ·
2026-07-27,PTCIL.NS,Materials,17923.0,17923.0,0.0,68.3,40.0,100.0,OK,3,topping,65.84,4.02,174.0,28.83,3.56,48.9,Trim / Hold-tight ·
2026-07-27,RANEHOLDIN.NS,Consumer Discretionary,1762.7,1762.7,50.3,72.0,80.0,100.0,OK,2,2B,74.11,1.96,38.0,14.92,1.42,72.8,Hold / Add on pullback ·
2026-07-27,RAYMOND.NS,Consumer Discretionary,595.0,595.0,99.0,53.4,80.0,0.0,FAIL,2,2B,52.13,3.64,63.0,25.35,-1.47,0.0,Avoid (quality) ·
2026-07-27,RGL.NS,Consumer Discretionary,118.04,118.04,83.4,40.2,60.0,100.0,OK,1,basing (vol contracting),66.9,5.9,80.0,26.18,0.14,64.9,Accumulate ·
2026-07-27,RICHA.NS,Industrials,93.0,93.0,13.3,90.1,80.0,100.0,OK,2,2B,60.73,1.42,58.0,14.37,-0.49,69.9,Hold / Add on pullback ·
2026-07-27,RPEL.NS,Materials,1291.0,1291.0,5.4,88.1,80.0,100.0,OK,2,2B,50.34,0.15,42.0,18.85,-5.0,67.2,Hold / Add on pullback ·
2026-07-27,RSWM.NS,Consumer Discretionary,213.0,213.0,62.7,81.4,80.0,0.0,FAIL,2,2B,59.69,1.57,47.0,18.59,3.91,0.0,Avoid (quality) ·
2026-07-27,SANSERA.NS,Consumer Discretionary,3273.0,3273.0,10.7,88.8,80.0,100.0,OK,2,2B,57.79,1.59,32.0,11.51,2.57,68.8,Hold / Add on pullback ·
2026-07-27,SGIL.NS,Industrials,595.1,595.1,18.4,71.0,80.0,85.0,WATCH,2,2B,58.96,2.29,77.0,21.85,3.81,62.2,Hold / Add on pullback ·
2026-07-27,SHILPAMED.NS,Health Care,623.0,623.0,20.4,82.5,80.0,100.0,OK,2,2B,58.0,0.74,47.0,21.05,-3.96,69.0,Hold / Add on pullback ↑
2026-07-27,SHRINGARMS.NS,Consumer Discretionary,220.0,220.0,64.6,63.7,60.0,100.0,OK,1,basing (vol contracting),64.89,5.74,131.0,32.71,-3.02,68.4,Accumulate ·
2026-07-27,SIGNPOST.NS,Communication Services,306.5,306.5,57.4,83.7,80.0,85.0,WATCH,2,2B,66.58,1.1,77.0,32.73,0.09,76.4,Hold / Add on pullback ↓
2026-07-27,SILVERTUC.NS,Information Technology,202.42,202.42,30.5,91.7,80.0,0.0,FAIL,2,2B,51.95,1.33,41.0,20.34,3.15,0.0,Avoid (quality) ·
2026-07-27,SIS.NS,Industrials,435.4,435.4,31.3,80.7,80.0,100.0,OK,2,2B,67.16,1.48,52.0,18.92,1.87,71.1,Hold / Add on pullback ·
2026-07-27,STEELCAS.NS,Materials,311.8,311.8,28.7,83.6,80.0,100.0,OK,2,2B,61.01,1.73,101.0,28.56,-3.19,71.4,Hold / Add on pullback ·
2026-07-27,SUNDRMFAST.NS,Consumer Discretionary,958.3,958.3,29.0,58.0,60.0,100.0,OK,1,basing (vol contracting),69.47,3.99,166.0,25.6,-0.99,57.5,Watch ·
2026-07-27,SUPRAJIT.NS,Consumer Discretionary,491.4,491.4,26.1,65.8,60.0,100.0,OK,1,basing (vol contracting),80.68,2.35,174.0,25.62,-1.08,59.6,Watch ·
2026-07-27,SUYOG.NS,Communication Services,872.0,872.0,68.3,72.1,80.0,85.0,WATCH,2,2B,62.72,1.49,108.0,30.48,-4.03,75.1,Hold / Add on pullback ↓
2026-07-27,TALBROAUTO.NS,Consumer Discretionary,386.85,386.85,54.6,82.1,80.0,100.0,OK,2,2B,62.18,8.86,66.0,30.7,-1.91,77.4,Hold / Add on pullback ·
2026-07-27,TEXINFRA.NS,Real Estate,113.5,113.5,,78.2,60.0,100.0,OK,1,basing (vol contracting),72.92,2.11,35.0,15.03,1.82,57.4,Watch ·
2026-07-27,THYROCARE.NS,Health Care,584.05,584.05,18.1,95.9,80.0,0.0,FAIL,2,2B,55.89,0.67,48.0,19.55,-1.94,0.0,Avoid (quality) ↑
2026-07-27,TRAVELFOOD.NS,Industrials,1280.0,1280.0,39.3,62.7,60.0,100.0,OK,1,basing (vol contracting),67.62,5.09,164.0,27.43,-2.01,61.8,Watch ·
2026-07-27,UNIVCABLES.NS,Industrials,1256.2,1256.2,53.3,84.9,80.0,100.0,OK,2,2B,73.49,1.71,80.0,36.9,-0.13,78.0,Hold / Add on pullback ·
2026-07-27,USHAMART.NS,Materials,502.1,502.1,24.5,83.0,80.0,100.0,OK,2,2B,80.27,2.13,84.0,16.07,0.06,70.2,Hold / Add on pullback ·
2026-07-27,VADILALIND.NS,Consumer Staples,6765.0,6765.0,49.6,77.6,80.0,100.0,OK,2,2B,53.28,0.27,32.0,14.99,-3.88,74.6,Hold / Add on pullback ↓
2026-07-27,VIJAYA.NS,Health Care,1350.8,1350.8,3.8,85.2,80.0,100.0,OK,2,2B,53.05,3.39,77.0,16.23,3.98,65.8,Hold / Add on pullback ↑
2026-07-27,VINCOFE.NS,Consumer Staples,162.87,162.87,38.8,70.9,60.0,100.0,OK,1,basing (vol contracting),55.69,1.43,173.0,31.5,-3.97,64.5,Watch ↓
2026-07-27,VISHNU.NS,Materials,636.3,636.3,38.5,84.0,80.0,100.0,OK,2,2B,76.74,1.12,97.0,16.33,-0.08,74.0,Hold / Add on pullback ·
2026-07-27,WELENT.NS,Industrials,596.8,596.8,68.4,77.0,80.0,0.0,FAIL,2,2B,55.01,3.43,88.0,32.94,-4.54,0.0,Avoid (quality) ·
2026-07-27,ZIMLAB.NS,Health Care,118.0,118.0,0.0,73.2,80.0,100.0,OK,2,2B,65.63,3.59,77.0,35.09,-1.7,60.6,Hold / Add on pullback ↑
